0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,-10,-10,-10,-10,0,-10,-10,-10,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,-126
0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,-10,-10,-10,-10,-10,0,-10,-10,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,-126
0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,-10,-10,-10,-10,-10,-10,0,-10,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,-126
0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,-126
-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-126
0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,-10,0,-10,-10,-10,-10,-10,-10,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,-126
0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,-10,-10,0,-10,-10,-10,-10,-10,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,-126
0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,-10,-10,-10,0,-10,-10,-10,-10,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,-126
0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,-10,-10,-10,-10,0,-10,-10,-10,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,-126
0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,-10,-10,-10,-10,-10,0,-10,-10,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,-126
0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,-10,-10,-10,-10,-10,-10,0,-10,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,-126
0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,-126
-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-126
0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,-10,0,-10,-10,-10,-10,-10,-10,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,-126
0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,-10,-10,0,-10,-10,-10,-10,-10,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,-126
0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,-10,-10,-10,0,-10,-10,-10,-10,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,-126
0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,-10,-10,-10,-10,0,-10,-10,-10,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,-126
0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,-10,-10,-10,-10,-10,0,-10,-10,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,-126
0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,-10,-10,-10,-10,-10,-10,0,-10,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,-126
0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,-126
-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,0,0,0,0,0,-126
0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,-10,0,-10,-10,-10,-10,-10,-10,0,-10,0,0,0,0,0,0,-126
0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,-10,-10,0,-10,-10,-10,-10,-10,0,0,-10,0,0,0,0,0,-126
0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,-10,-10,-10,0,-10,-10,-10,-10,0,0,0,-10,0,0,0,0,-126
0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,-10,-10,-10,-10,0,-10,-10,-10,0,0,0,0,-10,0,0,0,-126
0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,-10,-10,-10,-10,-10,0,-10,-10,0,0,0,0,0,-10,0,0,-126
0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,-10,-10,-10,-10,-10,-10,0,-10,0,0,0,0,0,0,-10,0,-126
0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,0,0,0,0,0,0,-10,-126
-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,-10,-10,-10,-10,-10,-10,-10,-126
0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,-10,0,-10,-10,-10,-10,-10,-10,-126
0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,-10,-10,0,-10,-10,-10,-10,-10,-126
0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,-10,-10,-10,0,-10,-10,-10,-10,-126
0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,-10,-10,-10,-10,0,-10,-10,-10,-126
0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,-10,-10,-10,-10,-10,0,-10,-10,-126
0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,-10,-10,-10,-10,-10,-10,0,-10,-126
0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,-126
-126,-127,-127,-127,-127,-127,-127,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,-126,0
